cds,rtype,schoolname,districtname,countyname,charter_flag,coe_flag,dass_flag,studentgroup,currprogressed,currmaintainPL4,currmaintainOth,currdeclined,currprogressed_Alternate,currmaintainPL3_Alternate,currnotprognotmain_Alternate,curr95,currnumer,currdenom,currstatus,priorprogressed,priormaintainPL4,priormaintainOth,priordeclined,priorprogressed_Alternate,priormaintainPL3_Alternate,priornotprognotmain_Alternate,prior95,priornumer,priordenom,priorstatus,change,statuslevel,changelevel,color,ImageURL,box,currnsizemet,priornsizemet,accountabilitymet,indicator,reportingyear
54753250106021,S,Freedom Elementary,Farmersville Unified,Tulare,,,,Long-Term English Learner,8,1,4,2,0,0,0,0,9,15,60,9,0,5,1,0,0,0,0,9,15,60,0,4,3,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54753255430210,S,Farmersville High,Farmersville Unified,Tulare,,,,English Learner,67,1,52,46,0,0,0,0,68,166,41,94,7,56,32,0,0,0,0,101,189,53.4,-12.5,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54753255430210,S,Farmersville High,Farmersville Unified,Tulare,,,,Long-Term English Learner,57,1,37,46,0,0,0,0,58,141,41.1,81,7,44,30,0,0,0,0,88,162,54.3,-13.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54753255430277,S,Deep Creek Academy,Farmersville Unified,Tulare,,,Y,English Learner,0,0,4,8,0,0,0,0,0,12,0,11,0,7,2,0,0,0,0,11,20,55,-55,1,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54753255430277,S,Deep Creek Academy,Farmersville Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,10,,11,0,6,2,0,0,0,0,11,19,57.9,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54753256054076,S,George L. Snowden Elementary,Farmersville Unified,Tulare,,,,English Learner,54,0,51,21,0,0,0,0,54,126,42.9,85,0,61,32,0,0,0,0,85,178,47.8,-4.9,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
54753256054084,S,J. E. Hester Elementary,Farmersville Unified,Tulare,,,,English Learner,15,1,21,22,0,0,0,0,16,59,27.1,9,0,20,31,0,0,0,0,9,60,15,12.1,1,5,3,https://i.imgur.com/rZPpjuJ.png,250,Y,Y,Y,ELPI,2024
54753256100275,S,Farmersville Junior High,Farmersville Unified,Tulare,,,,English Learner,48,1,38,21,0,0,0,0,49,108,45.4,69,4,32,5,0,0,0,0,73,110,66.4,-21,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54753256100275,S,Farmersville Junior High,Farmersville Unified,Tulare,,,,Long-Term English Learner,47,1,34,20,0,0,0,0,48,102,47.1,64,4,24,5,0,0,0,0,68,97,70.1,-23,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54755230000000,D,,Porterville Unified,Tulare,,,,English Learner,1356,20,891,514,6,3,13,0,1385,2803,49.4,1615,55,928,502,4,5,6,0,1679,3115,53.9,-4.5,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54755230000000,D,,Porterville Unified,Tulare,,,,Long-Term English Learner,564,17,329,310,3,2,4,0,586,1229,47.7,668,44,362,294,0,5,3,0,717,1376,52.1,-4.4,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54755230102574,S,Santa Fe Elementary,Porterville Unified,Tulare,,,,English Learner,136,0,92,30,0,0,0,0,136,258,52.7,154,1,87,42,0,0,0,0,155,284,54.6,-1.9,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54755230110692,S,Sequoia Middle,Porterville Unified,Tulare,,,,English Learner,45,0,14,10,0,0,0,0,45,69,65.2,57,4,9,3,0,0,0,0,61,73,83.6,-18.3,5,1,3,https://i.imgur.com/rZPpjuJ.png,10,Y,Y,Y,ELPI,2024
54755230110692,S,Sequoia Middle,Porterville Unified,Tulare,,,,Long-Term English Learner,38,0,13,9,0,0,0,0,38,60,63.3,53,4,6,3,0,0,0,0,57,66,86.4,-23,4,1,2,https://i.imgur.com/AynDLG5.png,60,Y,Y,Y,ELPI,2024
54755230114348,S,Butterfield Charter,Porterville Unified,Tulare,Y,,,English Learner,31,1,37,38,0,0,0,0,32,107,29.9,23,3,34,37,0,0,0,0,26,97,26.8,3.1,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
54755230114348,S,Butterfield Charter,Porterville Unified,Tulare,Y,,,Long-Term English Learner,31,1,32,38,0,0,0,0,32,102,31.4,22,1,30,36,0,0,0,0,23,89,25.8,5.5,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
54755230116590,S,Harmony Magnet Academy,Porterville Unified,Tulare,Y,,,English Learner,14,0,7,5,0,0,0,0,14,26,53.8,18,2,9,4,0,0,0,0,20,33,60.6,-6.8,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
54755230116590,S,Harmony Magnet Academy,Porterville Unified,Tulare,Y,,,Long-Term English Learner,13,0,6,5,0,0,0,0,13,24,54.2,17,2,9,4,0,0,0,0,19,32,59.4,-5.2,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
54755230137968,S,Porterville Military Academy,Porterville Unified,Tulare,Y,,,English Learner,20,2,5,1,0,0,0,0,22,28,78.6,21,2,8,4,0,0,0,0,23,35,65.7,12.9,5,5,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
54755230137968,S,Porterville Military Academy,Porterville Unified,Tulare,Y,,,Long-Term English Learner,17,2,4,1,0,0,0,0,19,24,79.2,19,2,6,4,0,0,0,0,21,31,67.7,11.4,5,5,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
54755235430228,S,Vine Street Community Day,Porterville Unified,Tulare,,,Y,English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755235430228,S,Vine Street Community Day,Porterville Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755235430251,S,Granite Hills High,Porterville Unified,Tulare,,,,English Learner,101,3,92,41,0,0,0,0,104,237,43.9,104,6,98,59,0,0,0,0,110,267,41.2,2.7,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
54755235430251,S,Granite Hills High,Porterville Unified,Tulare,,,,Long-Term English Learner,86,3,62,39,0,0,0,0,89,190,46.8,88,5,75,54,0,0,0,0,93,222,41.9,5,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54755235430624,S,Citrus High,Porterville Unified,Tulare,,,Y,English Learner,18,0,15,23,0,0,0,0,18,56,32.1,9,3,12,19,0,0,0,0,12,43,27.9,4.2,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
54755235430624,S,Citrus High,Porterville Unified,Tulare,,,Y,Long-Term English Learner,18,0,15,23,0,0,0,0,18,56,32.1,9,3,11,19,0,0,0,0,12,42,28.6,3.6,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
54755235432786,S,Monache High,Porterville Unified,Tulare,,,,English Learner,137,2,85,50,0,0,0,0,139,274,50.7,133,18,86,88,0,0,0,0,151,325,46.5,4.3,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54755235432786,S,Monache High,Porterville Unified,Tulare,,,,Long-Term English Learner,126,2,63,48,0,0,0,0,128,239,53.6,114,17,76,87,0,0,0,0,131,294,44.6,9,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54755235434113,S,Porterville High,Porterville Unified,Tulare,,,,English Learner,125,4,110,140,0,0,0,0,129,379,34,195,11,122,94,0,0,0,0,206,422,48.8,-14.8,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
54755235434113,S,Porterville High,Porterville Unified,Tulare,,,,Long-Term English Learner,112,4,99,134,0,0,0,0,116,349,33.2,177,10,111,91,0,0,0,0,187,389,48.1,-14.8,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
54755235434931,S,Strathmore High,Porterville Unified,Tulare,,,,English Learner,54,0,25,19,0,0,0,0,54,98,55.1,55,0,33,22,0,0,0,0,55,110,50,5.1,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54755235434931,S,Strathmore High,Porterville Unified,Tulare,,,,Long-Term English Learner,52,0,22,19,0,0,0,0,52,93,55.9,54,0,32,22,0,0,0,0,54,108,50,5.9,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54755236054225,S,Bartlett Middle,Porterville Unified,Tulare,,,,English Learner,46,0,35,20,0,0,0,0,46,101,45.5,64,2,36,6,0,0,0,0,66,108,61.1,-15.6,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54755236054225,S,Bartlett Middle,Porterville Unified,Tulare,,,,Long-Term English Learner,39,0,23,20,0,0,0,0,39,82,47.6,57,2,32,5,0,0,0,0,59,96,61.5,-13.9,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
54755236054233,S,Belleview Elementary,Porterville Unified,Tulare,,,,English Learner,36,0,39,13,0,0,0,0,36,88,40.9,37,1,33,18,0,0,0,0,38,89,42.7,-1.8,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
54755236054233,S,Belleview Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236054241,S,John J. Doyle Elementary,Porterville Unified,Tulare,,,,English Learner,135,1,86,28,0,0,0,0,136,250,54.4,185,1,77,31,0,0,0,0,186,294,63.3,-8.9,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54755236054241,S,John J. Doyle Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,7,0,3,3,0,0,0,0,7,13,53.8,9,1,0,2,0,0,0,0,10,12,83.3,-29.5,3,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236054258,S,Olive Street Elementary,Porterville Unified,Tulare,,,,English Learner,128,1,56,30,0,0,2,0,129,217,59.4,168,2,77,25,1,0,1,0,171,274,62.4,-3,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
54755236054258,S,Olive Street Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,6,,,,,,,,,0,,7,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236054266,S,Pioneer Middle,Porterville Unified,Tulare,,,,English Learner,88,8,40,14,0,0,0,0,96,150,64,116,3,31,16,0,0,0,0,119,166,71.7,-7.7,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
54755236054266,S,Pioneer Middle,Porterville Unified,Tulare,,,,Long-Term English Learner,67,8,23,10,0,0,0,0,75,108,69.4,89,2,12,6,0,0,0,0,91,109,83.5,-14,5,1,3,https://i.imgur.com/rZPpjuJ.png,10,Y,Y,Y,ELPI,2024
54755236054274,S,Roche Elementary,Porterville Unified,Tulare,,,,English Learner,33,1,32,18,0,0,0,0,34,84,40.5,47,0,31,10,0,0,0,0,47,88,53.4,-12.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755236054274,S,Roche Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236054282,S,Vandalia Elementary,Porterville Unified,Tulare,,,,English Learner,60,0,25,17,0,0,0,0,60,102,58.8,51,1,35,15,0,0,0,0,52,102,51,7.8,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54755236054290,S,West Putnam Elementary,Porterville Unified,Tulare,,,,English Learner,61,0,57,27,0,0,0,0,61,145,42.1,81,2,62,14,0,0,0,0,83,159,52.2,-10.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755236054290,S,West Putnam Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,9,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236054308,S,Westfield Elementary,Porterville Unified,Tulare,,,,English Learner,51,0,33,7,0,0,0,0,51,91,56,58,0,25,10,0,0,0,0,58,93,62.4,-6.3,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
54755236054308,S,Westfield Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,6,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236107379,S,Los Robles Elementary,Porterville Unified,Tulare,,,,English Learner,60,0,29,7,0,0,1,0,60,97,61.9,53,0,43,23,0,0,0,0,53,119,44.5,17.3,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
54755236107379,S,Los Robles Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755236114193,S,Monte Vista Elementary,Porterville Unified,Tulare,,,,English Learner,40,0,25,19,0,0,0,0,40,84,47.6,48,0,30,6,0,0,0,0,48,84,57.1,-9.5,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54755236114193,S,Monte Vista Elementary,Porterville Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755310000000,D,,Dinuba Unified,Tulare,,,,English Learner,583,67,574,352,1,0,7,0,651,1584,41.1,857,57,513,315,1,0,5,0,915,1748,52.3,-11.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755310000000,D,,Dinuba Unified,Tulare,,,,Long-Term English Learner,193,43,226,210,1,0,2,0,237,675,35.1,337,38,201,190,1,0,1,0,376,768,49,-13.8,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755310102186,S,Ronald Reagan Academy,Dinuba Unified,Tulare,,,,English Learner,12,0,11,12,0,0,0,3,12,38,31.6,13,0,9,9,0,0,0,5,13,36,36.1,-4.5,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
54755310102186,S,Ronald Reagan Academy,Dinuba Unified,Tulare,,,,Long-Term English Learner,12,0,9,12,0,0,0,4,12,37,32.4,13,0,9,9,0,0,0,5,13,36,36.1,-3.7,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
54755310102707,S,John F. Kennedy Elementary,Dinuba Unified,Tulare,,,,English Learner,84,7,43,10,0,0,0,0,91,144,63.2,98,4,47,18,0,0,0,0,102,167,61.1,2.1,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54755310102707,S,John F. Kennedy Elementary,Dinuba Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,8,,,,,,,,,0,,7,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755315431119,S,Sierra Vista High (Continuation),Dinuba Unified,Tulare,,,Y,English Learner,12,1,7,20,0,0,0,0,13,40,32.5,12,0,8,17,0,0,0,1,12,38,31.6,0.9,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54755315431119,S,Sierra Vista High (Continuation),Dinuba Unified,Tulare,,,Y,Long-Term English Learner,11,1,7,19,0,0,0,0,12,38,31.6,12,0,7,17,0,0,0,1,12,37,32.4,-0.9,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
54755315431184,S,Dinuba High,Dinuba Unified,Tulare,,,,English Learner,116,14,166,113,0,0,0,0,130,409,31.8,146,14,150,137,0,0,0,0,160,447,35.8,-4,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
54755315431184,S,Dinuba High,Dinuba Unified,Tulare,,,,Long-Term English Learner,99,13,124,113,0,0,0,0,112,349,32.1,127,14,118,134,0,0,0,0,141,393,35.9,-3.8,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
54755316053961,S,Grand View Elementary,Dinuba Unified,Tulare,,,,English Learner,45,2,43,25,0,0,0,0,47,115,40.9,70,0,38,16,0,0,0,0,70,124,56.5,-15.6,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755316053961,S,Grand View Elementary,Dinuba Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755316053979,S,Jefferson Elementary,Dinuba Unified,Tulare,,,,English Learner,72,6,59,28,0,0,0,0,78,165,47.3,95,9,61,29,0,0,0,0,104,194,53.6,-6.3,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54755316053979,S,Jefferson Elementary,Dinuba Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,9,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755316053987,S,Lincoln Elementary,Dinuba Unified,Tulare,,,,English Learner,52,3,44,24,0,0,0,0,55,123,44.7,91,1,30,17,0,0,0,0,92,139,66.2,-21.5,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755316053987,S,Lincoln Elementary,Dinuba Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755316053995,S,Washington Intermediate,Dinuba Unified,Tulare,,,,English Learner,63,26,86,71,0,0,0,0,89,246,36.2,180,21,61,26,0,0,0,0,201,288,69.8,-33.6,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755316053995,S,Washington Intermediate,Dinuba Unified,Tulare,,,,Long-Term English Learner,58,26,72,66,0,0,0,0,84,222,37.8,165,20,55,25,0,0,0,0,185,265,69.8,-32,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755316054001,S,Wilson Elementary,Dinuba Unified,Tulare,,,,English Learner,68,4,64,33,0,0,0,0,72,169,42.6,89,8,57,19,0,0,0,0,97,173,56.1,-13.5,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54755316054001,S,Wilson Elementary,Dinuba Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,5,,4,4,5,0,0,0,0,0,8,13,61.5,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54755316107650,S,Roosevelt Elementary,Dinuba Unified,Tulare,,,,English Learner,59,4,50,16,0,0,0,0,63,129,48.8,63,0,53,26,0,0,0,0,63,142,44.4,4.5,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54755316107650,S,Roosevelt Elementary,Dinuba Unified,Tulare,,,,Long-Term English Learner,,,,,,,,0,,5,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54767940000000,D,,Woodlake Unified,Tulare,,,,English Learner,196,7,124,97,1,1,1,0,205,427,48,218,8,137,93,1,1,1,0,228,459,49.7,-1.7,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
54767940000000,D,,Woodlake Unified,Tulare,,,,Long-Term English Learner,74,4,51,46,1,0,1,0,79,177,44.6,86,4,52,37,1,0,1,0,91,181,50.3,-5.6,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
54767945430285,S,Woodlake Community Day,Woodlake Unified,Tulare,,,Y,English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54767945430285,S,Woodlake Community Day,Woodlake Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54767945436258,S,Bravo Lake High,Woodlake Unified,Tulare,,,Y,English Learner,,,,,,,,0,,9,,5,0,4,10,0,0,0,0,5,19,26.3,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54767945436258,S,Bravo Lake High,Woodlake Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,9,,5,0,2,10,0,0,0,0,5,17,29.4,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54767945436282,S,Woodlake High,Woodlake Unified,Tulare,,,,English Learner,48,5,31,20,0,0,0,0,53,104,51,43,1,31,16,0,0,0,0,44,91,48.4,2.6,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54767945436282,S,Woodlake High,Woodlake Unified,Tulare,,,,Long-Term English Learner,39,4,29,19,0,0,0,0,43,91,47.3,39,1,25,15,0,0,0,0,40,80,50,-2.7,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54767946054761,S,Woodlake Valley Middle,Woodlake Unified,Tulare,,,,English Learner,38,0,31,30,0,0,0,0,38,99,38.4,51,3,36,22,0,0,0,0,54,112,48.2,-9.8,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
54767946054761,S,Woodlake Valley Middle,Woodlake Unified,Tulare,,,,Long-Term English Learner,33,0,19,22,0,0,0,0,33,74,44.6,42,3,24,11,0,0,0,0,45,80,56.3,-11.7,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
54767946094569,S,Francis J. White Learning Center,Woodlake Unified,Tulare,,,,English Learner,37,1,33,10,0,0,0,0,38,81,46.9,51,0,25,14,0,0,0,0,51,90,56.7,-9.8,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
54767946108286,S,Castle Rock Elementary,Woodlake Unified,Tulare,,,,English Learner,71,1,26,32,0,0,0,0,72,130,55.4,68,4,40,30,0,0,0,0,72,142,50.7,4.7,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
54768360000000,D,,Exeter Unified,Tulare,,,,English Learner,156,10,123,75,0,1,0,0,167,365,45.8,124,14,130,108,0,0,0,0,138,376,36.7,9.1,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54768360000000,D,,Exeter Unified,Tulare,,,,Long-Term English Learner,77,6,56,38,0,0,0,0,83,177,46.9,44,9,52,55,0,0,0,0,53,160,33.1,13.8,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54768365430087,S,Exeter Independent Study (Alternative),Exeter Unified,Tulare,,,Y,English Learner,,,,,,,,0,,7,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54768365430087,S,Exeter Independent Study (Alternative),Exeter Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,7,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54768365430319,S,Exeter Community Day,Exeter Unified,Tulare,,,Y,English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54768365430319,S,Exeter Community Day,Exeter Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54768365431598,S,Exeter Union High,Exeter Unified,Tulare,,,,English Learner,33,2,39,27,0,0,0,0,35,101,34.7,17,2,28,32,0,0,0,0,19,79,24.1,10.6,1,5,3,https://i.imgur.com/rZPpjuJ.png,250,Y,Y,Y,ELPI,2024
54768365431598,S,Exeter Union High,Exeter Unified,Tulare,,,,Long-Term English Learner,31,2,33,26,0,0,0,0,33,92,35.9,14,2,23,32,0,0,0,0,16,71,22.5,13.3,2,5,3,https://i.imgur.com/rZPpjuJ.png,200,Y,Y,Y,ELPI,2024
54768365431614,S,Kaweah High,Exeter Unified,Tulare,,,Y,English Learner,,,,,,,,0,,7,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54768365431614,S,Kaweah High,Exeter Unified,Tulare,,,Y,Long-Term English Learner,,,,,,,,0,,7,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
54768366054043,S,Lincoln Elementary,Exeter Unified,Tulare,,,,English Learner,35,1,28,12,0,0,0,0,36,76,47.4,41,0,32,22,0,0,0,0,41,95,43.2,4.2,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
54768366054050,S,Rocky Hill Elementary,Exeter Unified,Tulare,,,,English Learner,34,1,27,17,0,0,0,0,35,79,44.3,28,4,22,25,0,0,0,0,32,79,40.5,3.8,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
54768366110290,S,Wilson Middle,Exeter Unified,Tulare,,,,English Learner,43,6,24,18,0,1,0,0,50,92,54.3,33,8,45,26,0,0,0,0,41,112,36.6,17.7,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
54768366110290,S,Wilson Middle,Exeter Unified,Tulare,,,,Long-Term English Learner,35,4,17,11,0,0,0,0,39,67,58.2,25,7,26,20,0,0,0,0,32,78,41,17.2,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
55105530000000,D,,Tuolumne County Superintendent of Schools,Tuolumne,,Y,,English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
55105530000000,D,,Tuolumne County Superintendent of Schools,Tuolumne,,Y,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
55105535530118,S,Tuolumne County Community/ISP,Tuolumne County Superintendent of Schools,Tuolumne,,,Y,English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
55105535530118,S,Tuolumne County Community/ISP,Tuolumne County Superintendent of Schools,Tuolumne,,,Y,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
